順位,管理No,合計スコア
"9681","KA070357","272"
"9682","KA170027","272"
"9683","CH040544","272"
"9684","KA160023","271"
"9685","KA160062","271"
"9686","TK050058","271"
"9687","SA060006","271"
"9688","GU020207","271"
"9689","GU030392","271"
"9690","GU040168","271"
"9691","IB050110","271"
"9692","KA070562","271"
"9693","KA010402","271"
"9694","TK060044","271"
"9695","KA010438","271"
"9696","TK150079","271"
"9697","TK060648","271"
"9698","SA010002","270"
"9699","KA010088","270"
"9700","KA010126","270"
"9701","TK040201","270"
"9702","KA070281","270"
"9703","TK150031","270"
"9704","GU020248","270"
"9705","TK040222","270"
"9706","CH020192","270"
"9707","TK060527","270"
"9708","IB040836","270"
"9709","KA080356","270"
"9710","GU040231","270"
"9711","GU040255","270"
"9712","KA020098","270"
"9713","GU040036","269"
"9714","IB040151","269"
"9715","KA160151","269"
"9716","GU020088","269"
"9717","KA010133","269"
"9718","KA020043","269"
"9719","IB040348","269"
"9720","GU020135","269"
"9721","GU040124","269"
"9722","CH020273","269"
"9723","TK050040","268"
"9724","KA080051","268"
"9725","YA010032","268"
"9726","IB040460","268"
"9727","CH040361","268"
"9728","KA080229","268"
"9729","GU020278","268"
"9730","TK060594","268"
"9731","TK060549","268"
"9732","SA010009","267"
"9733","SA010011","267"
"9734","CH040155","267"
"9735","GU040071","267"
"9736","GU020223","267"
"9737","TK060342","267"
"9738","TK060409","267"
"9739","SA070004","267"
"9740","TK060544","267"
"9741","TK060592","267"
"9742","TC030207","267"
"9743","TK040031","266"
"9744","TK040107","266"
"9745","TK050065","266"
"9746","TK090020","266"
"9747","KA080183","266"
"9748","GU040119","266"
"9749","KA010257","266"
"9750","YA040058","266"
"9751","NA010064","266"
"9752","GU020310","266"
"9753","KA080307","266"
"9754","TK060150","266"
"9755","TK040094","265"
"9756","IB040081","265"
"9757","KA150116","265"
"9758","IB040316","265"
"9759","TK130094","265"
"9760","IB040445","265"
"9761","TK060367","265"
"9762","NA010054","265"
"9763","CH010128","265"
"9764","TK080014","265"
"9765","TK060593","265"
"9766","IB050009","264"
"9767","NA030039","264"
"9768","KA080077","264"
"9769","KA080085","264"
"9770","IB040307","264"
"9771","IB040308","264"
"9772","GU040064","264"
"9773","KA010231","264"
"9774","GU020815","264"
"9775","TK060483","264"
"9776","GU020280","264"
"9777","KA080257","264"
"9778","GU030341","264"
"9779","SA010074","264"
"9780","KA150231","264"
"9781","TK050022","263"
"9782","GU020036","263"
"9783","KA080083","263"
"9784","IB040329","263"
"9785","CH020041","263"
"9786","GU040105","263"
"9787","IB040511","263"
"9788","SA010075","263"
"9789","KA010338","263"
"9790","TK060491","263"
"9791","GU040181","263"
"9792","GU010137","263"
"9793","TK060595","263"
"9794","TK130265","263"
"9795","GU040003","262"
"9796","NA010002","262"
"9797","IB040184","262"
"9798","KA010111","262"
"9799","SA010034","262"
"9800","KA010170","262"
"9801","KA080250","262"
"9802","TK060528","262"
"9803","TK060508","262"
"9804","KA010414","262"
"9805","TK130246","262"
"9806","TK090081","262"
"9807","TC030024","261"
"9808","TK040157","261"
"9809","IB040217","261"
"9810","IB080065","261"
"9811","SA060003","261"
"9812","KA080102","261"
"9813","KA040120","261"
"9814","GU020125","261"
"9815","KA160081","261"
"9816","IB040440","261"
"9817","KA010227","261"
"9818","KA010264","261"
"9819","GU030313","261"
"9820","GU020301","261"
"9821","KA010347","261"
"9822","GU040230","261"
"9823","TK050023","260"
"9824","TK130042","260"
"9825","KA080094","260"
"9826","KA010158","260"
"9827","GU040098","260"
"9828","TK050085","260"
"9829","KA070353","260"
"9830","GU040200","260"
"9831","SA010036","259"
"9832","KA080098","259"
"9833","KA080117","259"
"9834","GU030289","259"
"9835","GU040125","259"
"9836","KA080256","259"
"9837","GU010136","259"
"9838","IB040886","259"
"9839","SA010015","258"
"9840","KA080089","258"
"9841","GU020139","258"
"9842","KA070307","258"
"9843","TK060400","258"
"9844","GU020230","258"
"9845","CH020347","258"
"9846","TK060506","258"
"9847","TK130279","258"
"9848","TK060597","258"
"9849","GU040055","257"
"9850","KA040125","257"
"9851","TK050114","257"
"9852","CH020274","257"
"9853","TK060503","257"
"9854","KA070686","257"
"9855","TC030186","257"
"9856","GU040046","256"
"9857","YA010031","256"
"9858","KA070286","256"
"9859","TK120005","256"
"9860","KA070410","256"
"9861","YA040071","256"
"9862","TC030195","256"
"9863","IB090004","255"
"9864","TK040006","255"
"9865","GU040060","255"
"9866","IB040326","255"
"9867","TK040208","255"
"9868","KA010230","255"
"9869","KA080189","255"
"9870","KA010283","255"
"9871","TC030084","255"
"9872","TC030197","255"
"9873","TK150081","255"
"9874","CH040153","254"
"9875","IB040267","254"
"9876","KA080091","254"
"9877","KA080131","254"
"9878","TK040206","254"
"9879","TK150040","254"
"9880","GU020174","254"
"9881","KA010245","254"
"9882","CH020275","254"
"9883","TK040025","253"
"9884","KA110098","253"
"9885","YA010034","253"
"9886","KA080066","253"
"9887","IB040483","253"
"9888","KA080255","253"
"9889","GU030374","253"
"9890","TK090026","253"
"9891","CH040494","253"
"9892","KA070538","253"
"9893","GU030463","253"
"9894","TK050033","252"
"9895","KA080067","252"
"9896","KA080079","252"
"9897","TK040187","252"
"9898","KA070227","252"
"9899","GU040109","252"
"9900","NA010047","252"
"9901","TK060408","252"
"9902","KA010417","252"
"9903","GU030044","251"
"9904","GU010014","251"
"9905","TK040144","251"
"9906","GU030137","251"
"9907","TK130069","251"
"9908","SA010029","251"
"9909","YA040020","251"
"9910","IB040278","251"
"9911","KA080171","251"
"9912","KA010214","251"
"9913","GU020216","251"
"9914","GU020281","251"
"9915","IB090058","251"
"9916","KA160085","250"
"9917","SA010053","250"
"9918","GU020196","250"
"9919","GU020256","250"
"9920","GU040132","250"
"9921","GU030384","250"
"9922","KA010451","250"
"9923","TK050145","250"
"9924","IB050159","250"
"9925","TK040007","249"
"9926","IB040046","249"
"9927","IB040293","249"
"9928","KA010180","249"
"9929","TC030041","249"
"9930","IB040412","249"
"9931","TK050082","249"
"9932","IB040448","249"
"9933","GU030266","249"
"9934","KA170032","249"
"9935","CH040047","248"
"9936","IB040108","248"
"9937","IB040110","248"
"9938","TC040002","248"
"9939","IB040226","248"
"9940","KA010120","248"
"9941","GU030285","248"
"9942","GU030300","248"
"9943","TK130291","248"
"9944","TK060644","248"
"9945","SA090035","248"
"9946","KA080003","247"
"9947","IB040251","247"
"9948","KA010168","247"
"9949","TK040194","247"
"9950","GU020217","247"
"9951","KA160284","247"
"9952","IB040587","247"
"9953","GU040142","247"
"9954","GU030358","247"
"9955","TK060647","247"
"9956","TK050057","246"
"9957","IB040285","246"
"9958","KA010244","246"
"9959","TK120006","246"
"9960","KA010340","246"
"9961","KA160018","245"
"9962","NA010003","245"
"9963","CH040157","245"
"9964","SA130025","245"
"9965","GU040094","245"
"9966","SA010059","245"
"9967","IB040444","245"
"9968","TK150032","245"
"9969","GU020296","245"
"9970","KA080262","245"
"9971","TK060507","245"
"9972","TK050014","244"
"9973","IB040328","244"
"9974","GU020218","244"
"9975","TK060569","244"
"9976","KA010473","244"
"9977","TK060606","244"
"9978","KA120044","243"
"9979","SA010018","243"
"9980","TK040163","243"
"9981","GU020085","243"
"9982","IB040335","243"
"9983","IB040346","243"
"9984","GU020170","243"
"9985","TK060370","243"
"9986","KA080247","243"
"9987","GU040182","243"
"9988","TK040020","242"
"9989","TK040032","242"
"9990","TK060235","242"
"9991","IB040333","242"
"9992","TK060209","242"
"9993","TK060361","242"
"9994","KA170026","242"
"9995","CH020348","242"
"9996","GU040214","242"
"9997","IB040837","242"
"9998","KA010439","242"
"9999","TK130280","242"
"10000","KA070726","242"
"10001","IB040033","241"
"10002","KA070170","241"
"10003","TK050075","241"
"10004","KA080181","241"
"10005","GU020236","241"
"10006","GU040133","241"
"10007","TK150044","241"
"10008","TK060646","241"
"10009","KA010021","240"
"10010","GU030071","240"
"10011","GU030133","240"
"10012","TK040172","240"
"10013","GU030261","240"
"10014","TK050104","240"
"10015","IB040043","239"
"10016","CH040086","239"
"10017","IB040098","239"
"10018","IB040178","239"
"10019","KA080081","239"
"10020","TK050078","239"
"10021","NA010049","239"
"10022","GU020232","239"
"10023","IB040606","239"
"10024","GU030309","239"
"10025","CH020310","239"
"10026","CH040514","239"
"10027","TK060419","239"
"10028","GU030491","239"
"10029","TK060596","239"
"10030","KA010009","238"
"10031","TK060233","238"
"10032","IB040399","238"
"10033","GU040107","238"
"10034","GU030267","238"
"10035","TK060378","238"
"10036","SA010003","237"
"10037","KA080041","237"
"10038","IB040231","237"
"10039","KA080082","237"
"10040","TC030064","237"
"10041","GU040143","237"
"10042","GU050002","236"
"10043","TC030030","236"
"10044","TC030032","236"
"10045","IB040353","236"
"10046","GU030315","236"
"10047","GU030324","236"
"10048","CH020276","236"
"10049","GU030380","236"
"10050","GU020329","236"
"10051","GU040185","236"
"10052","KA010472","236"
"10053","TK040056","235"
"10054","TK040059","235"
"10055","TK040093","235"
"10056","TK040096","235"
"10057","GU030068","235"
"10058","KA080078","235"
"10059","GU020094","235"
"10060","IB040336","235"
"10061","GU040093","235"
"10062","IB040482","235"
"10063","TK060292","234"
"10064","TK120001","234"
"10065","GU020252","234"
"10066","IB090051","234"
"10067","GU030439","234"
"10068","TC040001","233"
"10069","TK040158","233"
"10070","KA010137","233"
"10071","IB040279","233"
"10072","GU040186","233"
"10073","TK060496","233"
"10074","TC030036","232"
"10075","TC040011","232"
"10076","KA080178","232"
"10077","IB040590","232"
"10078","CH040446","232"
"10079","TK060489","232"
"10080","IB090064","232"
"10081","TK050020","231"
"10082","KA010121","231"
"10083","GU020181","231"
"10084","KA170058","231"
"10085","TC040019","230"
"10086","IB040270","230"
"10087","IB040373","230"
"10088","IB040559","230"
"10089","KA170023","230"
"10090","GU040179","230"
"10091","TK130276","230"
"10092","GU030132","229"
"10093","TK050059","229"
"10094","KA080080","229"
"10095","IB040242","229"
"10096","GU040113","229"
"10097","KA080177","229"
"10098","GU020251","229"
"10099","CH020198","229"
"10100","KA010358","229"
"10101","TK060645","229"
"10102","TK040067","228"
"10103","TK150006","228"
"10104","GU040076","228"
"10105","TK040171","228"
"10106","SA010047","228"
"10107","KA010260","228"
"10108","TK040275","228"
"10109","TK060303","227"
"10110","TK060309","227"
"10111","TK130081","227"
"10112","KA010155","227"
"10113","TK040223","227"
"10114","KA010346","227"
"10115","NA010016","226"
"10116","TK040100","226"
"10117","IB040096","226"
"10118","IB040273","226"
"10119","GU040176","226"
"10120","TK060607","226"
"10121","GU050009","225"
"10122","TK060232","225"
"10123","YA030003","225"
"10124","GU020253","225"
"10125","GU030279","225"
"10126","TK060376","225"
"10127","TK060420","225"
"10128","KA120043","224"
"10129","GU020081","224"
"10130","KA080252","224"
"10131","GU040170","224"
"10132","TK060418","224"
"10133","TK060304","223"
"10134","GU030155","223"
"10135","CH020239","223"
"10136","TK060329","223"
"10137","TK060505","223"
"10138","KA140016","222"
"10139","TK060169","222"
"10140","IB040167","222"
"10141","KA080086","222"
"10142","IB040347","222"
"10143","TK060364","222"
"10144","KA080202","222"
"10145","KA080242","222"
"10146","GU020266","222"
"10147","KA010413","222"
"10148","KA140018","221"
"10149","GU020078","221"
"10150","IB040356","221"
"10151","GU040086","221"
"10152","TK040207","221"
"10153","KA080249","221"
"10154","KA180020","221"
"10155","TK060566","221"
"10156","TK040103","220"
"10157","GU020283","220"
"10158","TK060386","220"
"10159","TK060407","220"
"10160","TK060406","220"
"10161","KA160061","219"
"10162","IB080078","219"
"10163","GU040074","219"
"10164","IB040358","219"
"10165","KA080169","219"
"10166","KA010359","219"
"10167","GU030411","219"
"10168","TK040073","218"
"10169","GU020079","218"
"10170","GU020163","218"
"10171","KA080241","218"
"10172","GU030305","218"
"10173","KA170035","218"
"10174","TK040014","217"
"10175","TK050034","217"
"10176","TK090023","217"
"10177","TC030106","217"
"10178","CH040405","217"
"10179","GU040232","217"
"10180","IB040193","216"
"10181","KA070233","216"
"10182","KA080222","216"
"10183","GU030301","216"
"10184","TK050113","216"
"10185","CH020349","216"
"10186","TK150082","216"
"10187","TK040062","215"
"10188","TK040078","215"
"10189","TK050115","215"
"10190","KA080340","215"
"10191","TK050003","214"
"10192","KA010140","214"
"10193","IB050111","214"
"10194","TK060571","214"
"10195","IB090001","213"
"10196","NA010017","213"
"10197","KA160143","213"
"10198","KA080394","213"
"10199","KA010010","212"
"10200","KA080030","212"
"10201","IB040253","212"
"10202","GU020091","212"
"10203","GU020097","212"
"10204","IB040476","212"
"10205","KA080207","212"
"10206","GU020254","212"
"10207","CH020114","212"
"10208","GU040171","212"
"10209","KA010416","212"
"10210","GU040006","211"
"10211","IB040079","211"
"10212","GU050011","211"
"10213","GU040065","211"
"10214","GU040228","211"
"10215","TC030185","211"
"10216","TK040024","210"
"10217","IB040168","210"
"10218","IB040339","210"
"10219","KA170022","210"
"10220","GU030308","210"
"10221","KA030009","209"
"10222","GU040207","209"
"10223","KA010415","209"
"10224","GU040114","208"
"10225","GU020159","208"
"10226","GU040180","208"
"10227","TK060600","208"
"10228","IB080015","207"
"10229","GU030074","207"
"10230","SA010035","207"
"10231","KA160069","207"
"10232","GU020114","207"
"10233","TK040217","207"
"10234","TK050102","207"
"10235","TK060158","206"
"10236","SA010010","205"
"10237","GU030128","205"
"10238","KA010259","205"
"10239","TK060501","205"
"10240","IB040899","205"
"10241","TK040041","204"
"10242","KA010143","204"
"10243","IB040280","204"
"10244","KA080096","204"
"10245","NA010050","204"
"10246","KA010412","204"
"10247","TK040039","203"
"10248","IB040085","203"
"10249","KA080109","203"
"10250","GU040239","203"
"10251","TK060171","202"
"10252","KA010197","202"
"10253","GU040177","202"
"10254","GU020099","201"
"10255","IB050158","201"
"10256","GU020047","200"
"10257","IB040224","200"
"10258","IB040225","200"
"10259","KA160076","200"
"10260","GU020171","200"
"10261","CH020080","200"
"10262","KA170033","200"
"10263","TK040021","199"
"10264","GU030150","199"
"10265","KA080104","199"
"10266","TK040167","199"
"10267","TK040166","199"
"10268","IB040414","199"
"10269","GU020197","199"
"10270","TK060157","199"
"10271","TK060155","199"
"10272","IB040090","198"
"10273","GU030268","198"
"10274","GU030325","198"
"10275","KA170071","198"
"10276","SA010038","197"
"10277","GU040137","197"
"10278","GU040199","197"
"10279","KA090001","195"
"10280","GU040117","195"
"10281","TK130272","195"
"10282","GU030533","195"
"10283","KA080052","194"
"10284","KA110146","194"
"10285","GU040062","194"
"10286","TK040197","193"
"10287","GU020037","192"
"10288","IB040161","192"
"10289","IB040357","192"
"10290","KA080267","192"
"10291","IB040044","191"
"10292","KA010061","191"
"10293","TK040195","191"
"10294","KA080224","191"
"10295","TK130274","191"
"10296","KA110061","189"
"10297","CH040330","189"
"10298","GU030406","189"
"10299","IB040842","189"
"10300","GU040253","189"
"10301","GU010025","188"
"10302","TK130075","188"
"10303","KA080195","188"
